Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term (months),Default_Status (Yes/No)
CUST_638,65,1142320,174034,571,36,Yes
CUST_639,41,1958962,1274461,831,24,No
CUST_640,36,1561425,1276019,599,12,No
CUST_641,41,392994,682529,725,60,No
CUST_642,31,1626420,884030,345,36,Yes
CUST_643,57,1060346,241848,394,36,No
CUST_644,56,1250457,304289,363,36,Yes
CUST_645,55,509509,877401,712,12,No
CUST_646,39,1769720,219446,308,24,Yes
CUST_647,40,1327787,112784,758,36,No
CUST_648,38,1187626,1017386,708,24,No
CUST_649,61,1404654,983432,769,48,Yes
CUST_650,34,1551918,1119850,805,12,No
CUST_651,35,1140335,870848,372,24,No
CUST_652,51,1674235,267220,383,24,No
CUST_653,21,1159820,766358,358,36,No
CUST_654,23,1475779,412578,320,36,Yes
CUST_655,36,919846,293768,757,12,No
CUST_656,43,1909813,1085108,456,24,No
CUST_657,31,1288129,917190,628,60,No
CUST_658,32,1755929,193435,502,36,No
CUST_659,30,1646714,528365,405,36,No
CUST_660,52,1109210,1012067,421,48,No
CUST_661,36,860046,867060,617,12,Yes
CUST_662,28,232766,1088457,481,24,Yes
CUST_663,58,755710,1168248,615,24,No
CUST_664,32,1103022,978665,705,24,No
CUST_665,44,474349,544209,369,36,No
CUST_666,48,679806,663398,459,12,Yes
CUST_667,28,1403175,314954,539,24,Yes
CUST_668,48,1660235,1306847,822,60,No
CUST_669,56,1658316,645976,437,48,No
CUST_670,46,1627197,901980,794,48,No
CUST_671,28,1276778,323306,546,24,Yes
CUST_672,48,639358,647823,842,36,No
CUST_673,48,1048124,450435,823,48,No
CUST_674,57,937744,645152,542,48,No
CUST_675,61,220855,1216947,635,48,Yes
CUST_676,56,676963,749793,721,48,No
CUST_677,47,1964308,563214,493,24,No
CUST_678,37,1011527,831704,607,12,Yes
CUST_679,29,1156228,1164764,805,12,No
CUST_680,53,511385,1284599,580,36,Yes
CUST_681,40,827407,812476,738,60,No
CUST_682,33,1824867,610846,782,12,No
CUST_683,48,1710171,178938,522,60,Yes
CUST_684,49,1343413,1245307,416,12,No
CUST_685,33,423068,846867,491,12,Yes
CUST_686,55,556427,824560,815,36,No
CUST_687,26,1133476,662082,829,48,No
CUST_688,38,323805,930255,606,36,No
CUST_689,25,1009359,905656,831,12,No
CUST_690,45,315657,516441,421,48,Yes
CUST_691,22,1053062,575667,453,48,Yes
CUST_692,30,304428,1463267,836,48,No
CUST_693,50,322035,534716,751,60,No
CUST_694,65,1694139,688922,468,12,Yes
CUST_695,25,1479356,827867,358,24,Yes
CUST_696,53,1112676,1418465,600,36,No
CUST_697,21,1990146,1019309,849,60,No
CUST_698,38,269518,455732,416,36,No
CUST_699,52,376355,784782,426,24,Yes
CUST_700,31,867565,266915,704,48,No
CUST_701,41,320243,1254491,698,24,Yes
CUST_702,46,1207378,1235560,814,36,No
CUST_703,45,1138601,268431,797,24,No
CUST_704,42,596308,996301,827,12,No
CUST_705,47,1301887,711809,697,24,Yes
CUST_706,33,222692,182797,564,12,Yes
CUST_707,53,1897818,917838,562,24,Yes
CUST_708,54,879222,1107880,697,12,No
CUST_709,61,592179,1040562,826,12,No
CUST_710,55,421468,175555,735,24,No
CUST_711,21,1590227,1431040,659,60,No
CUST_712,41,280152,518224,428,48,Yes
CUST_713,26,663685,1083424,540,48,Yes
CUST_714,48,1777790,1193064,521,48,Yes
CUST_715,37,1208803,1357066,513,12,No
CUST_716,25,203969,1436311,434,48,No
CUST_717,51,1284309,1455764,685,12,No
CUST_718,25,531999,835890,602,60,No
CUST_719,58,241743,1480024,586,24,Yes
CUST_720,23,1903057,972229,488,24,Yes
CUST_721,43,370948,790957,596,12,Yes
CUST_722,57,1093877,556289,825,12,No
CUST_723,57,220323,662495,688,60,Yes
CUST_724,30,1771869,248017,758,48,No
CUST_725,30,1527148,1114941,560,60,Yes
CUST_726,39,758866,902224,412,24,No
CUST_727,37,1859350,770217,335,24,Yes
CUST_728,41,701793,821769,378,48,Yes
CUST_729,34,526284,721064,574,24,No
CUST_730,29,1880189,210974,577,12,No
CUST_731,21,468508,956073,611,24,No
CUST_732,65,591011,282366,828,36,No
CUST_733,33,1677141,1492987,503,48,No
CUST_734,24,1904627,300319,316,48,No
CUST_735,21,982259,889949,775,48,No
CUST_736,60,1868462,84012,810,36,No
CUST_737,52,1970403,716775,509,60,Yes
CUST_738,54,376968,557730,798,12,No
CUST_739,48,257062,82161,701,48,No
CUST_740,51,1476914,504529,728,24,No
CUST_741,28,935122,297066,377,12,Yes
CUST_742,59,869221,813977,379,24,No
CUST_743,46,1476485,1363122,605,12,No
CUST_744,54,706995,1161766,357,12,Yes
CUST_745,23,288302,1344832,829,24,Yes
CUST_746,32,1836792,1020055,507,24,Yes
CUST_747,21,1233224,1373995,810,12,No
CUST_748,64,938591,589203,434,48,No
CUST_749,25,765635,1361629,821,24,No
CUST_750,50,727409,950542,382,36,No
CUST_751,50,283793,1164484,343,36,Yes
CUST_752,37,1801028,1225913,782,12,No
CUST_753,43,487635,84112,792,60,No
CUST_754,35,783510,779411,798,12,Yes
CUST_755,57,878525,1101007,317,12,Yes
CUST_756,41,728036,1185166,593,48,Yes
CUST_757,34,1799417,898607,447,48,Yes
CUST_758,22,1365123,344768,771,60,No
CUST_759,31,784668,1305769,471,60,Yes
CUST_760,59,244331,111264,830,60,No
CUST_761,58,951393,950198,419,60,Yes
CUST_762,54,1214348,737318,365,60,No
CUST_763,58,1893481,412355,440,12,No
CUST_764,54,1025992,693790,745,12,No
CUST_765,38,1164190,493148,805,36,No
CUST_766,50,800198,1328971,488,36,Yes
CUST_767,35,597891,1404945,457,24,No
CUST_768,47,1184210,706763,545,12,Yes
CUST_769,54,700201,1050850,332,60,Yes
CUST_770,58,1750813,1304039,660,24,Yes
CUST_771,53,1241566,1268284,629,48,No
CUST_772,44,1244863,847271,811,12,No
CUST_773,35,931576,1033050,370,36,No
CUST_774,50,1258644,1277477,612,12,No
CUST_775,62,1827324,1238878,378,12,Yes
CUST_776,37,1087198,544523,468,12,No
CUST_777,25,1819282,275864,479,12,Yes
CUST_778,49,1536926,672207,559,48,Yes
CUST_779,24,1901044,1400683,785,36,No
CUST_780,30,1270913,761232,304,12,Yes
CUST_781,37,1400314,692064,596,48,Yes
CUST_782,30,447667,915630,659,24,No
CUST_783,37,856521,1243387,416,12,Yes
CUST_784,40,1232321,180697,656,48,Yes
CUST_785,44,714241,899726,738,60,No
CUST_786,25,1087099,1278004,630,24,No
CUST_787,54,1600791,576077,824,36,No
CUST_788,26,1346640,925729,487,12,No
CUST_789,22,1156255,1359989,580,12,No
CUST_790,33,1617231,218678,810,48,No
CUST_791,63,1731181,481856,765,36,No
CUST_792,63,607974,1135643,414,60,Yes
CUST_793,31,1707572,1025924,535,24,Yes
CUST_794,43,727466,853789,637,36,Yes
CUST_795,36,756119,220923,821,12,No
CUST_796,51,333248,350406,498,48,No
CUST_797,31,1351882,567961,349,60,Yes
CUST_798,36,364726,1306501,441,48,Yes
CUST_799,28,1144131,1085598,827,24,No
CUST_800,24,907910,464750,813,36,No
CUST_801,60,574169,927702,329,48,No
CUST_802,24,900270,213944,381,48,No
CUST_803,45,290417,548953,330,12,Yes
CUST_804,23,913611,975193,632,48,No
CUST_805,52,628638,643391,476,60,Yes
CUST_806,23,1260560,922700,669,36,Yes
CUST_807,47,1337888,559085,846,24,No
CUST_808,49,392458,611700,834,48,No
CUST_809,52,1331867,1408454,405,60,Yes
CUST_810,39,993567,552850,396,24,Yes
CUST_811,41,724608,1448513,529,60,Yes
CUST_812,25,1220462,1120804,526,48,Yes
CUST_813,38,1735963,170627,670,48,No
CUST_814,48,877044,390068,399,36,No
CUST_815,62,1173417,56475,744,12,No
CUST_816,42,615105,802451,767,60,No
CUST_817,41,1999785,1051198,354,12,Yes
CUST_818,26,1608791,291382,494,12,Yes
CUST_819,21,1952835,865977,819,24,No
CUST_820,25,1503659,1457356,723,24,No
CUST_821,61,1203466,566187,614,60,No
CUST_822,32,834151,1066254,427,12,Yes
CUST_823,46,241777,774135,331,36,No
CUST_824,54,246250,480037,392,12,No
CUST_825,34,1091372,342759,818,24,No
CUST_826,46,1550850,313389,557,12,Yes
CUST_827,65,675147,167408,519,48,No
CUST_828,47,1953282,686431,405,48,Yes
CUST_829,29,1120041,1388352,847,36,No
CUST_830,46,1988698,849288,715,60,No
CUST_831,42,215216,1286541,608,12,No
CUST_832,50,546293,1330874,665,48,No
CUST_833,63,727297,1303405,820,60,No
CUST_834,37,1076336,367798,758,48,Yes
CUST_835,46,1933263,1301222,669,60,Yes
CUST_836,56,345281,540783,630,60,Yes
CUST_837,21,903803,891813,310,48,Yes
CUST_838,28,1787893,1157177,806,24,No
CUST_839,55,1709405,1244730,718,60,No
CUST_840,35,934803,720008,421,12,Yes
CUST_841,42,388069,836796,534,48,No
CUST_842,34,1612891,1264216,630,24,Yes
CUST_843,46,314456,1047150,842,48,No
CUST_844,48,1573279,514710,647,36,No
CUST_845,43,1051324,1368156,711,12,No
CUST_846,34,1056841,1447433,523,36,Yes
CUST_847,44,1019497,1123120,452,60,Yes
CUST_848,22,582688,1161871,511,60,No
CUST_849,65,1618060,771075,391,36,Yes
CUST_850,46,233783,119409,630,36,No
CUST_851,34,234152,1050610,766,60,No
CUST_852,27,1831605,571998,527,24,Yes
CUST_853,23,644718,425903,493,12,Yes
CUST_854,43,1801956,1377877,829,48,No
CUST_855,63,348725,1275213,542,36,Yes
CUST_856,65,691215,775356,688,12,No
CUST_857,38,371541,640176,575,48,Yes
CUST_858,58,1597203,237167,749,48,No
CUST_859,55,1108017,54507,777,36,No
CUST_860,35,521898,1142564,779,24,Yes
CUST_861,45,885338,410565,587,24,No
CUST_862,57,1336168,722225,839,12,No
CUST_863,48,1605263,1463311,629,12,Yes
CUST_864,30,243169,1490334,769,60,No
CUST_865,59,1690079,77213,833,24,No
CUST_866,37,254745,1023458,766,12,No
CUST_867,59,1883032,1156026,719,60,No
CUST_868,42,838273,447693,421,48,Yes
CUST_869,46,1238347,568728,607,12,No
CUST_870,64,1960328,1111331,633,60,Yes
CUST_871,45,221067,1240821,719,24,Yes
CUST_872,37,251033,1288553,625,48,No
CUST_873,33,245256,1267745,549,12,No
CUST_874,40,945993,1394091,394,24,Yes
CUST_875,45,439455,285132,595,48,Yes
CUST_876,24,702264,454470,483,36,Yes
CUST_877,30,1448993,185090,559,24,Yes
CUST_878,23,1139695,841624,485,36,Yes
CUST_879,61,286803,838447,708,12,No
CUST_880,65,1452390,944586,368,60,Yes
CUST_881,38,318843,774276,307,12,No
CUST_882,56,679809,905738,564,24,No
CUST_883,42,753280,1104405,783,36,No
CUST_884,54,1461179,947883,670,36,No
CUST_885,28,773091,262153,382,48,Yes
CUST_886,60,1620695,330407,510,12,Yes
CUST_887,64,1967413,809036,612,12,No
CUST_888,39,344282,496476,636,24,No
CUST_889,62,676545,534427,789,36,No
CUST_890,61,1274846,370562,702,24,No
CUST_891,57,1703800,574436,490,24,No
CUST_892,26,731740,969258,634,36,No
CUST_893,46,1552206,647202,821,24,No
CUST_894,54,1263435,1159229,386,36,No
CUST_895,65,1144740,242593,361,24,Yes
CUST_896,26,1149403,390459,686,60,Yes
CUST_897,57,1804947,1391795,445,24,Yes
CUST_898,53,1360038,1022048,452,24,No
CUST_899,42,1396311,59795,648,60,No
CUST_900,41,449737,1333644,477,12,Yes
CUST_901,26,1529773,1032364,786,36,No
CUST_902,26,342157,677395,546,48,Yes
CUST_903,24,1600465,363673,553,60,Yes
CUST_904,50,390167,801938,799,12,No
CUST_905,31,793805,1265598,840,24,No
CUST_906,50,1925089,61009,651,12,No
CUST_907,51,1384895,228168,811,60,No
CUST_908,44,1128057,439913,312,24,Yes
CUST_909,29,1662603,1425330,450,12,Yes
CUST_910,23,1475029,1166698,349,48,Yes
CUST_911,51,1123639,380328,514,36,Yes
CUST_912,60,336645,483297,671,36,No
CUST_913,57,1760611,264709,412,60,Yes
CUST_914,56,1242092,1012816,551,24,No
CUST_915,44,1852131,661516,640,24,No
CUST_916,51,1386837,909375,352,36,Yes
CUST_917,26,542221,1050294,429,12,No
CUST_918,22,636862,1151302,492,24,No
CUST_919,40,538767,996984,356,48,Yes
CUST_920,48,1379580,238210,396,48,Yes
CUST_921,31,1753763,795742,497,24,Yes
CUST_922,24,253687,1403223,446,24,Yes
CUST_923,35,1054744,227265,594,36,Yes
CUST_924,26,1356191,897790,311,60,Yes
CUST_925,50,593120,1179433,632,36,No
CUST_926,58,751852,1481177,519,60,Yes
CUST_927,22,1179091,989621,697,48,Yes
CUST_928,35,731985,1357981,641,60,No
CUST_929,31,804453,240128,811,36,No
CUST_930,28,1977858,1443526,471,24,Yes
CUST_931,46,1134550,629294,767,60,Yes
CUST_932,65,782111,298018,465,36,No
CUST_933,64,733903,1034825,469,48,Yes
CUST_934,25,706554,882230,811,60,No
CUST_935,26,1116931,1175847,488,48,Yes
CUST_936,46,800724,866609,419,48,Yes
CUST_937,24,1964455,440166,404,12,Yes
CUST_938,39,1631282,565631,340,60,Yes
CUST_939,40,1057549,1442935,620,36,No
CUST_940,53,759070,1141589,634,60,No
CUST_941,40,1327109,1456819,459,60,Yes
CUST_942,32,440011,1414170,563,48,No
CUST_943,21,1437903,434784,829,48,No
CUST_944,46,1753744,928835,776,48,No
CUST_945,34,272684,488598,651,48,Yes
CUST_946,58,1698710,673578,844,36,No
CUST_947,57,1988220,1314686,509,24,Yes
CUST_948,31,1465197,1230408,795,12,No
CUST_949,56,1483871,1122718,681,48,No
CUST_950,33,975723,422333,780,48,No
CUST_951,63,1147509,943964,304,12,Yes
CUST_952,23,1806241,984794,333,48,Yes
CUST_953,53,1879108,1038539,444,24,Yes
CUST_954,26,1947052,181436,650,60,Yes
CUST_955,30,1154138,893353,764,12,No
CUST_956,25,937651,331941,647,36,No
CUST_957,43,1796246,1335979,424,12,Yes
CUST_958,30,911423,358444,570,24,Yes
CUST_959,64,353466,66105,656,36,No
CUST_960,22,434318,713299,826,60,No
CUST_961,33,572778,653760,797,48,No
CUST_962,60,331936,747389,452,12,Yes
CUST_963,22,1157726,128097,352,36,No
CUST_964,40,847952,311674,448,12,Yes
CUST_965,21,876315,191519,802,60,No
CUST_966,57,572818,96940,749,12,No
CUST_967,29,1352109,783307,518,36,Yes
CUST_968,37,1068277,135001,576,24,Yes
CUST_969,29,1496573,802158,751,36,No
CUST_970,31,1318166,801259,727,12,No
CUST_971,35,1638495,1297291,382,60,Yes
CUST_972,44,528615,1106504,517,48,No
CUST_973,58,1752268,396997,826,48,No
CUST_974,55,681530,688902,703,60,No
CUST_975,50,1764371,167517,589,12,Yes
CUST_976,51,1554018,1254665,719,60,No
CUST_977,25,1704900,1177640,638,12,No
CUST_978,64,1493512,444775,718,36,No
CUST_979,34,1821788,1149469,506,24,Yes
CUST_980,31,609925,1375887,564,12,Yes
CUST_981,29,1258302,612886,335,48,Yes
CUST_982,54,391896,1237171,672,48,Yes
CUST_983,32,1289118,886209,787,24,No
CUST_984,55,613461,471655,558,12,No
CUST_985,55,1283329,1477098,830,24,No
CUST_986,21,1066220,1179636,322,36,No
CUST_987,60,483460,849717,403,24,No
CUST_988,42,433979,435114,540,36,No
CUST_989,49,808986,596982,552,48,Yes
CUST_990,28,478104,971806,441,36,Yes
CUST_991,31,1279367,1359977,750,12,Yes
CUST_992,61,1225270,821136,606,12,Yes
CUST_993,57,487360,841043,799,12,No
CUST_994,34,1575147,1253960,307,12,Yes
CUST_995,50,797578,1243728,368,60,Yes
CUST_996,55,771302,917050,367,36,Yes
CUST_997,41,335150,687233,707,12,No
CUST_998,57,1195893,944829,817,24,No
CUST_999,25,1299095,670501,418,24,No
CUST_1000,39,773340,70874,330,60,Yes
CUST_1001,34,1262965,444813,817,36,No
CUST_1002,46,558105,585888,782,36,No
CUST_1003,24,1840975,971251,506,36,No
CUST_1004,45,1080147,915847,686,60,No
CUST_1005,65,1037165,521769,711,36,No
CUST_1006,62,1072318,730175,669,36,Yes
CUST_1007,45,1406329,789860,652,12,No
CUST_1008,38,1862388,668636,635,36,No
CUST_1009,60,543150,155736,588,12,No
CUST_1010,28,1746064,462106,439,12,Yes
CUST_1011,59,1343489,505040,599,36,Yes
CUST_1012,60,818396,185797,312,24,No
CUST_1013,34,979091,486421,727,48,No
CUST_1014,52,469637,535077,699,24,No
CUST_1015,58,269639,1025415,408,36,Yes
CUST_1016,53,1480028,1065582,784,36,No
CUST_1017,43,1565103,685861,655,24,No
CUST_1018,35,1906930,325236,448,36,Yes
CUST_1019,53,1973216,408062,606,12,Yes
CUST_1020,45,509378,1007274,832,60,No
CUST_1021,37,1164795,75457,359,36,Yes
CUST_1022,53,1901538,908099,734,36,No
CUST_1023,22,686084,1451471,320,24,Yes
CUST_1024,34,1778458,112894,681,12,No
CUST_1025,60,469515,635593,544,24,No
CUST_1026,60,1820179,808201,372,24,No
CUST_1027,59,1987500,259699,748,36,No
CUST_1028,26,1900115,1068143,375,12,Yes
CUST_1029,26,432520,50559,689,36,No
CUST_1030,23,1852390,87361,641,36,No
CUST_1031,27,1492035,917152,589,36,No
CUST_1032,28,871986,851693,630,36,No
CUST_1033,62,437330,1416075,558,60,No
CUST_1034,35,1354149,410704,725,48,No
CUST_1035,49,1124634,293950,305,12,Yes
CUST_1036,53,337900,50037,305,60,No
CUST_1037,50,519658,748392,490,48,Yes
CUST_1038,59,700364,353564,447,48,Yes
CUST_1039,47,1754316,671531,704,48,No
CUST_1040,56,1484283,703668,557,60,Yes
CUST_1041,49,1956600,1357006,778,12,No
CUST_1042,58,1753493,608888,389,24,No
CUST_1043,53,1921819,753645,309,48,Yes
CUST_1044,57,898419,767368,386,24,Yes
CUST_1045,47,1725870,1355927,450,24,Yes
CUST_1046,53,1946868,574720,329,36,Yes
CUST_1047,24,723116,835838,427,24,Yes
CUST_1048,42,1703061,643975,377,36,Yes
CUST_1049,22,713066,818576,720,12,No
CUST_1050,30,464179,908379,354,12,Yes
CUST_1051,25,1358343,932756,779,36,No
CUST_1052,30,633961,235221,604,12,No
CUST_1053,53,741529,793000,845,48,No
CUST_1054,58,777263,1286416,404,12,Yes
CUST_1055,33,354226,503400,471,36,Yes
CUST_1056,51,1162454,902224,798,48,No
CUST_1057,56,691818,345583,321,24,Yes
CUST_1058,65,256396,1262905,586,24,Yes
CUST_1059,44,1741019,1072697,690,24,No
CUST_1060,35,318920,1274322,448,36,Yes
CUST_1061,49,606547,1411968,571,24,Yes
CUST_1062,28,394999,750731,598,12,No
CUST_1063,25,1859090,1021777,471,24,No
CUST_1064,49,1857583,609031,346,60,Yes
CUST_1065,24,263014,249824,506,60,Yes
CUST_1066,32,1812210,654091,752,24,No
CUST_1067,65,794699,1299699,694,24,No
CUST_1068,22,385550,72076,600,60,Yes
CUST_1069,47,1916190,291424,475,24,Yes
CUST_1070,51,1435382,256384,409,48,No
CUST_1071,56,1670413,300699,501,60,Yes
CUST_1072,56,1233994,923915,467,36,No
CUST_1073,46,538585,708323,385,60,No
CUST_1074,63,1294697,1479937,350,12,Yes
CUST_1075,47,1244890,194938,411,48,No
CUST_1076,25,1985354,940936,762,36,No
CUST_1077,40,522341,213377,741,24,No
CUST_1078,31,1333153,1029907,570,12,No
CUST_1079,30,556778,263968,643,12,Yes
CUST_1080,60,1497682,438388,482,48,No
CUST_1081,58,1684223,344957,802,36,No
CUST_1082,26,1235141,1028190,309,12,Yes
CUST_1083,28,1741037,840944,793,36,No
CUST_1084,43,860197,300703,533,36,Yes
CUST_1085,46,705200,1246278,597,12,Yes
CUST_1086,63,1731817,167907,543,36,No
CUST_1087,32,676379,255591,808,48,No
CUST_1088,46,1720871,443852,650,12,No
CUST_1089,33,1654407,1035461,566,48,Yes
CUST_1090,60,725754,573869,500,48,Yes
CUST_1091,38,1236149,1308209,538,36,Yes
CUST_1092,45,546030,847783,633,36,No
CUST_1093,53,528055,677915,714,12,No
CUST_1094,60,1662538,1226957,783,24,No
CUST_1095,63,288422,1456427,736,12,No
CUST_1096,32,1751676,1036684,545,48,Yes
CUST_1097,64,1215691,1442398,307,36,Yes
CUST_1098,56,535513,647597,451,48,Yes
CUST_1099,24,1541293,717861,691,60,No
CUST_1100,25,1869771,949145,510,60,No
CUST_1101,57,1158378,86382,666,48,No
CUST_1102,28,932722,796714,385,24,Yes
CUST_1103,62,1086388,912219,354,24,Yes
CUST_1104,48,1991396,1121917,745,12,No
CUST_1105,51,1675159,1324856,603,12,Yes
CUST_1106,29,1400847,1299516,431,12,No
CUST_1107,49,1234104,455218,720,36,No
CUST_1108,34,553548,660108,684,24,Yes
CUST_1109,60,1978264,1158525,497,48,Yes
CUST_1110,61,1044156,458916,346,60,No
CUST_1111,42,1416053,784665,502,24,Yes
CUST_1112,31,1477880,533075,560,24,Yes
CUST_1113,43,1226163,1040003,323,24,No
CUST_1114,21,1788853,562472,639,12,No
CUST_1115,57,1015363,377370,711,36,No
CUST_1116,41,1894000,881599,560,48,Yes
CUST_1117,46,1590598,1307427,585,12,No
CUST_1118,56,552621,1257587,812,36,No
CUST_1119,43,672697,504581,385,24,No
CUST_1120,21,931658,117381,729,36,Yes
CUST_1121,60,1899163,883142,330,12,Yes
CUST_1122,35,885493,328910,739,24,Yes
CUST_1123,41,967976,152416,648,12,No
CUST_1124,29,1878550,1147034,711,48,No
CUST_1125,29,1618006,892653,827,24,No
CUST_1126,30,678705,401637,609,36,No
CUST_1127,46,502619,1078212,695,12,No
CUST_1128,61,806954,477562,637,60,No
CUST_1129,55,558766,953282,736,36,No
CUST_1130,45,1961592,227946,664,36,No
CUST_1131,46,1908569,993652,412,24,No
CUST_1132,31,1659096,1130109,475,36,Yes
CUST_1133,58,307573,944576,448,12,No
CUST_1134,22,469152,1483122,477,60,Yes
CUST_1135,27,510435,914899,681,48,No
CUST_1136,38,358477,313503,522,60,Yes
CUST_1137,47,1496717,169119,558,12,Yes
CUST_1138,54,498530,271140,488,24,No
CUST_1139,47,1863773,1381064,605,12,No
CUST_1140,37,1400475,954931,677,36,Yes
CUST_1141,63,1019472,381922,642,24,No
CUST_1142,64,1833218,332745,455,48,Yes
CUST_1143,44,540687,1344416,354,48,Yes
CUST_1144,45,1791021,1461733,741,12,No
CUST_1145,27,1215197,1391502,499,36,Yes
CUST_1146,26,759603,493035,702,48,No
CUST_1147,44,1546652,1051920,476,60,No
CUST_1148,53,614380,409267,748,24,No
CUST_1149,49,1918350,960657,840,60,No
CUST_1150,63,1380594,713440,600,48,No
CUST_1151,42,1001125,1056247,606,48,Yes
CUST_1152,46,489385,739317,566,12,No
CUST_1153,48,1101626,408332,513,12,Yes
CUST_1154,41,295790,801240,782,24,No
CUST_1155,27,1133044,171292,561,12,Yes
CUST_1156,37,796543,140570,366,36,Yes
CUST_1157,40,1968693,534540,432,24,Yes
CUST_1158,61,1420851,1045791,839,36,No
CUST_1159,40,1965797,173791,811,12,No
CUST_1160,42,1510015,1014986,510,24,No
CUST_1161,48,1259926,565689,552,48,No
CUST_1162,60,1959448,934807,337,60,Yes
CUST_1163,27,518953,806349,342,48,Yes
CUST_1164,21,301894,780281,704,36,No
CUST_1165,52,1608277,1469600,345,48,Yes
CUST_1166,33,636048,412470,753,48,No
CUST_1167,50,1804592,196903,604,60,No
CUST_1168,43,479720,95708,532,60,Yes
CUST_1169,39,1670793,1463126,544,48,Yes
CUST_1170,52,1769417,1265442,594,60,Yes
CUST_1171,50,1331960,1420092,682,48,Yes
